index,MishearID,Src,Tgt,Src_romaji,Tgt_romaji,romaji_edit_distance,in_word_vector_vocab,similarity
3663,coffee_break_parts_similar200708_006,徹底,決定,tettei,kettei,0.16666666666666666,True,0.18830349
3667,coffee_break_parts_similar200708_010,公館,効果,koukan,kouka,0.18181818181818182,True,-0.01981731
3670,coffee_break_parts_similar201701_003,メンター,面談,mentaa,mendan,0.3333333333333333,True,0.4155041
3671,coffee_break_parts_similar201701_004,砕氷,採用,saihyou,saiyou,0.15384615384615385,True,0.13979131
3672,coffee_break_parts_similar201701_005,流通,利率,ryuutsuu,riritsu,0.5333333333333333,True,0.18682235
3674,coffee_break_parts_similar201701_007,幅員,付近,fukuin,fukin,0.18181818181818182,True,0.26821205
3677,coffee_break_parts_similar201701_010,外貨,バイカー,gaika,baikaa,0.36363636363636365,True,0.037507858
3679,coffee_break_parts_similar201709_002,需給,時給,jukyuu,jikyuu,0.16666666666666666,True,0.18701074
3681,coffee_break_parts_similar201709_004,象牙,増減,zouge,zougen,0.18181818181818182,True,0.084867574
3682,coffee_break_parts_similar201709_005,一致,立地,itchi,ritchi,0.18181818181818182,True,0.07937035
3683,coffee_break_parts_similar201709_006,余韻,要因,yoin,youin,0.2222222222222222,True,0.06549177
3685,coffee_break_parts_similar201709_008,表層,競争,hyousou,kyousou,0.14285714285714285,True,0.11927764
3687,coffee_break_parts_similar201709_010,土木,道路,doboku,douro,0.7272727272727273,True,0.4544825
3688,coffee_break_parts_similar201308_001,帰朝,議長,kichou,gichou,0.16666666666666666,True,0.29802442
3690,coffee_break_parts_similar201308_003,対応,汎用,taiou,hanyou,0.5454545454545454,True,0.2855659
3693,coffee_break_parts_similar201308_006,軽減,権限,keigen,kengen,0.16666666666666666,True,0.10954147
3694,coffee_break_parts_similar201308_007,センシティブ,製品,senshiteibu,seihin,0.8235294117647058,True,0.14953373
3697,coffee_break_parts_similar201308_010,改革,開発,kaikaku,kaihatsu,0.4,True,0.31519377
3698,coffee_break_parts_similar200606_001,速報値,底打ち,sokuhouatai,sokouchi,0.5263157894736842,True,0.36680147
3701,coffee_break_parts_similar200606_004,実効,実行,jikkou,jikkou,0.0,True,0.36310568
3702,coffee_break_parts_similar200606_005,夜間,夜半,yakan,yahan,0.2,True,0.37542298
3704,coffee_break_parts_similar200606_007,創業,操業,sougyou,sougyou,0.0,True,0.34281015
3706,coffee_break_parts_similar200606_009,給料,企業,kyuuryou,kigyou,0.5714285714285714,True,0.37573954
3707,coffee_break_parts_similar200606_010,特環,突貫,tokkan,tokkan,0.0,True,0.060292568
3709,coffee_break_parts_similar202001_002,奉公,報告,houkou,houkoku,0.15384615384615385,True,0.02952435
3711,coffee_break_parts_similar202001_004,膾炙,解釈,kaisha,kaishaku,0.2857142857142857,True,0.3268858
3712,coffee_break_parts_similar202001_005,啓開,警戒,keikai,keikai,0.0,True,0.2885749
3714,coffee_break_parts_similar200805_002,住民税,従前,juuminzei,juuzen,0.5333333333333333,True,0.26153484
3716,coffee_break_parts_similar200805_004,肯定,固定,koutei,kotei,0.18181818181818182,True,0.051851634
3718,coffee_break_parts_similar200805_006,内閣府,中,naikakufu,naka,0.7692307692307693,True,0.103857934
3720,coffee_break_parts_similar200805_008,ライブ,内部,raibu,naibu,0.2,True,0.029390253
3721,coffee_break_parts_similar200805_009,裁決,採決,saiketsu,saiketsu,0.0,True,0.45122287
3722,coffee_break_parts_similar200805_010,衝,職,shou,shoku,0.2222222222222222,True,0.1362551
3723,coffee_break_parts_similar202106_001,ボット,暴徒,botto,bouto,0.2,True,0.21552005
3727,coffee_break_parts_similar202106_005,内規,来期,naiki,raiki,0.2,True,0.21060248
3728,coffee_break_parts_similar200504_001,量,料,ryou,ryou,0.0,True,0.22379944
3729,coffee_break_parts_similar200504_002,精算,清算,seisan,seisan,0.0,True,0.664902
3730,coffee_break_parts_similar200504_003,申し出,申し入れ,moushide,moushiire,0.23529411764705882,True,0.66072416
3732,coffee_break_parts_similar200504_005,債券,債権,saiken,saiken,0.0,True,0.5117984
3733,coffee_break_parts_similar200504_006,緩衝,観賞,kanshou,kanshou,0.0,True,0.1857435
3733,coffee_break_parts_similar200504_006,緩衝,鑑賞,kanshou,kanshou,0.0,True,0.136588
3734,coffee_break_parts_similar200504_007,腑,府,fu,fu,0.0,True,0.120282486
3735,coffee_break_parts_similar200504_008,移譲,委譲,ijou,ijou,0.0,True,0.7425738
3736,coffee_break_parts_similar200504_009,用,よう,you,you,0.0,True,0.295837
3737,coffee_break_parts_similar200504_010,実施,自主,jisshi,jishu,0.36363636363636365,True,0.4095485
3740,coffee_break_parts_similar202201_003,買い入れ,乖離,kaiire,kairi,0.36363636363636365,True,0.18433204
3741,coffee_break_parts_similar202201_004,普及,復旧,fukyuu,fukkyuu,0.15384615384615385,True,0.20332047
3742,coffee_break_parts_similar202201_005,首都,使途,shuto,shito,0.2,True,0.17582437
3745,coffee_break_parts_similar200411_003,比例,費用,hirei,hiyou,0.6,True,0.15086173
3746,coffee_break_parts_similar200411_004,定義,ページ,teigi,peeji,0.6,True,0.24682456
3748,coffee_break_parts_similar200411_006,召集,招集,shoushuu,shoushuu,0.0,True,0.7743886
3750,coffee_break_parts_similar200411_008,運航,運行,unkou,unkou,0.0,True,0.7075708
3752,coffee_break_parts_similar200411_010,要項,要綱,youkou,youkou,0.0,True,0.5863415
3761,coffee_break_parts_similar201809_009,荒天,好天,kouten,kouten,0.0,True,0.54881364
3762,coffee_break_parts_similar201809_010,当事者,投資,toujisha,toushi,0.42857142857142855,True,0.23180895
3765,coffee_break_parts_similar202305_003,確保,加工,kakuho,kakou,0.5454545454545454,True,0.1713704
3766,coffee_break_parts_similar202305_004,出張,主張,shutchou,shuchou,0.13333333333333333,True,0.049106125
3767,coffee_break_parts_similar202305_005,材料,ザイル,zairyou,zairu,0.3333333333333333,True,0.07147552
3768,coffee_break_parts_similar201403_001,会合,悔悟,kaigou,kaigo,0.18181818181818182,True,0.13995558
3770,coffee_break_parts_similar201403_003,完結,関係,kanketsu,kankei,0.42857142857142855,True,0.18093109
3771,coffee_break_parts_similar201403_004,持続,一族,jizoku,ichizoku,0.42857142857142855,True,0.09450708
3772,coffee_break_parts_similar201403_005,動線,動静,dousen,dousei,0.16666666666666666,True,0.12007455
3776,coffee_break_parts_similar201403_009,間合い,周り,maai,mawari,0.4,True,0.11305675
3777,coffee_break_parts_similar201403_010,首長,組長,shuchou,kumichou,0.5333333333333333,True,0.24020818
3780,coffee_break_parts_similar200612_003,医師会,市会,ishikai,shikai,0.15384615384615385,True,0.38744807
3783,coffee_break_parts_similar200612_006,戸別,個別,kobetsu,kobetsu,0.0,True,0.23336035
3784,coffee_break_parts_similar200612_007,受動,児童,judou,jidou,0.2,True,0.26365846
3785,coffee_break_parts_similar200612_008,使用,腫瘍,shiyou,shuyou,0.16666666666666666,True,0.09801873
3785,coffee_break_parts_similar200612_008,禁止,筋腫,kinshi,kinshu,0.16666666666666666,True,0.08950307
3786,coffee_break_parts_similar200612_009,公募,攻防,koubo,koubou,0.18181818181818182,True,0.09746373
3788,coffee_break_parts_similar200901_001,増す,ます,masu,masu,0.0,True,0.25904387
3790,coffee_break_parts_similar200901_003,基軸,機軸,kijiku,kijiku,0.0,True,0.54735667
3791,coffee_break_parts_similar200901_004,プラン,腹案,puran,fukuan,0.5454545454545454,True,0.19373006
3792,coffee_break_parts_similar200901_005,選定,進展,sentei,shinten,0.46153846153846156,True,0.10211306
3794,coffee_break_parts_similar200901_007,放射性,放射線,houshasei,houshasen,0.1111111111111111,True,0.6636548
3795,coffee_break_parts_similar200901_008,確率,確立,kakuritsu,kakuritsu,0.0,True,0.20083882
3797,coffee_break_parts_similar200901_010,起草,基礎,kisou,kiso,0.2222222222222222,True,0.13464603
3800,coffee_break_parts_similar201506_003,自治体,実態,jichitai,jittai,0.42857142857142855,True,0.37227488
3803,coffee_break_parts_similar201506_006,ウイング,運輸,uingu,unyu,0.4444444444444444,True,0.16390264
3804,coffee_break_parts_similar201506_007,チーム,地位,chiimu,chii,0.4,True,0.19353719
3806,coffee_break_parts_similar201506_009,給与,企業,kyuuyo,kigyou,0.6666666666666666,True,0.38980383
3809,coffee_break_parts_similar201412_002,識見,執権,shikiken,shikken,0.13333333333333333,True,0.26194122
3810,coffee_break_parts_similar201412_003,牽制,形成,kensei,keisei,0.16666666666666666,True,0.16197927
3810,coffee_break_parts_similar201412_003,機能,規模,kinou,kibo,0.4444444444444444,True,0.18542999
3812,coffee_break_parts_similar201412_005,メタ,べた,meta,beta,0.25,True,0.13106148
3814,coffee_break_parts_similar201412_007,行内,国内,gyounai,kokunai,0.42857142857142855,True,0.09171025
3822,coffee_break_parts_similar200802_008,重点,優先,juuten,yuusen,0.3333333333333333,True,0.32765296
3826,coffee_break_parts_similar201311_002,遺構,以降,ikou,ikou,0.0,True,0.19491123
3826,coffee_break_parts_similar201311_002,保存,歩道,hozon,hodou,0.4,True,0.03682825
3831,coffee_break_parts_similar201311_007,助成金,除籍,joseikin,joseki,0.2857142857142857,True,0.15671809
3832,coffee_break_parts_similar201311_008,裏返し,占い師,urakaeshi,uranaishi,0.2222222222222222,True,0.15460233
3842,coffee_break_parts_similar201806_008,即時,独自,sokuji,dokuji,0.16666666666666666,True,0.21919926
3843,coffee_break_parts_similar201806_009,規律,記述,kiritsu,kijutsu,0.2857142857142857,True,0.22326903
3844,coffee_break_parts_similar201806_010,上限,条件,jougen,jouken,0.16666666666666666,True,0.45995006
3848,coffee_break_parts_similar201708_004,キー,気,kii,ki,0.4,True,0.14284532
3849,coffee_break_parts_similar201708_005,即応,速報,sokuou,sokuhou,0.15384615384615385,True,0.23008019
3852,coffee_break_parts_similar201708_008,維持,明示,iji,meiji,0.5,True,0.21232004
3853,coffee_break_parts_similar201708_009,河清,加勢,kasei,kasei,0.0,True,0.08964021
3854,coffee_break_parts_similar201708_010,暴落,謀略,bouraku,bouryaku,0.13333333333333333,True,0.26667297
3855,coffee_break_parts_similar200406_001,遺漏,色,irou,iro,0.2857142857142857,True,0.016062234
3856,coffee_break_parts_similar200406_002,見栄,耳,mie,mimi,0.5714285714285714,True,0.049507786
3857,coffee_break_parts_similar200406_003,法令,法例,hourei,hourei,0.0,True,0.44781187
3862,coffee_break_parts_similar200406_008,公布,交付,koufu,koufu,0.0,True,0.49505472
3866,coffee_break_parts_similar202012_002,思惑,大枠,omowaku,oowaku,0.15384615384615385,True,0.36083826
3868,coffee_break_parts_similar202012_004,報償,補償,houshou,hoshou,0.15384615384615385,True,0.2761852
3869,coffee_break_parts_similar202012_005,奇異,キー,kii,kii,0.0,True,0.027233519
3870,coffee_break_parts_similar201108_001,担保,発揮,tanpo,hakki,0.8,True,0.15651576
3872,coffee_break_parts_similar201108_003,医学,イラク,igaku,iraku,0.2,True,0.14539362
3874,coffee_break_parts_similar201108_005,国道,国土,kokudou,kokudo,0.15384615384615385,True,0.31465456
3876,coffee_break_parts_similar201108_007,静穏,平穏,seion,heion,0.2,True,0.3909388
3877,coffee_break_parts_similar201108_008,焼山,役場,takiyama,yakuba,0.7142857142857143,True,0.15559427
3879,coffee_break_parts_similar201108_010,自立,技術,jiritsu,gijutsu,0.42857142857142855,True,0.17215645
3880,coffee_break_parts_similar200608_001,老舗,申請,shinise,shinsei,0.2857142857142857,True,0.07543558
3881,coffee_break_parts_similar200608_002,授業,事業,jugyou,jigyou,0.16666666666666666,True,0.22463045
3882,coffee_break_parts_similar200608_003,従量,重量,juuryou,juuryou,0.0,True,0.19557945
3883,coffee_break_parts_similar200608_004,済み,する,sumi,suru,0.5,True,0.0921967
3884,coffee_break_parts_similar200608_005,移行,意向,ikou,ikou,0.0,True,0.23776464
3887,coffee_break_parts_similar200608_008,響く,被服,hibiku,hifuku,0.3333333333333333,True,0.09817839
3888,coffee_break_parts_similar200608_009,後期,今期,kouki,konki,0.2,True,0.24620914
3889,coffee_break_parts_similar200608_010,隔意,隔離,kakui,kakuri,0.18181818181818182,True,0.16069056
3890,coffee_break_parts_similar200712_001,常勝,上昇,joushou,joushou,0.0,True,0.1469525
3893,coffee_break_parts_similar200712_004,鑑賞,観賞,kanshou,kanshou,0.0,True,0.76400524
3894,coffee_break_parts_similar200712_005,寿命,事業,jumyou,jigyou,0.3333333333333333,True,0.12808365
3897,coffee_break_parts_similar200712_008,レク,ロク,reku,roku,0.25,True,0.04958406
3898,coffee_break_parts_similar200712_009,公道,構造,koudou,kouzou,0.16666666666666666,True,0.124298476
3902,coffee_break_parts_similar202003_003,退出,体質,taishutsu,taishitsu,0.1111111111111111,True,0.059661362
3903,coffee_break_parts_similar202003_004,ローン,論,roon,ron,0.2857142857142857,True,0.06396989
3904,coffee_break_parts_similar202003_005,胸襟,協議,kyoukin,kyougi,0.3076923076923077,True,0.22968729
3906,coffee_break_parts_similar200508_002,制御,整合,seigyo,seigou,0.3333333333333333,True,0.2717525
3907,coffee_break_parts_similar200508_003,県民,金利,kenmin,kinri,0.5454545454545454,True,0.10368847
3908,coffee_break_parts_similar200508_004,未曾有,水,mizou,mizu,0.2222222222222222,True,0.13661878
3911,coffee_break_parts_similar200508_007,顕彰,継承,kenshou,keishou,0.14285714285714285,True,0.33113432
3914,coffee_break_parts_similar200508_010,事故,自己,jiko,jiko,0.0,True,0.19458976
3919,coffee_break_parts_similar201511_005,不要,供養,fuyou,kuyou,0.2,True,0.13715295
3922,coffee_break_parts_similar201511_008,保安,法案,hoan,houan,0.2222222222222222,True,0.22619882
3923,coffee_break_parts_similar201511_009,地理,地位,chiri,chii,0.2222222222222222,True,0.20940134
3924,coffee_break_parts_similar201511_010,中小,事務所,chuushou,jimusho,0.5333333333333333,True,0.3210596
3928,coffee_break_parts_similar202203_004,多様,対応,tayou,taiou,0.2,True,0.35074434
3929,coffee_break_parts_similar202203_005,浸透,進歩,shintou,shinpo,0.3076923076923077,True,0.28304383
3933,coffee_break_parts_similar201909_004,一体,立体,ittai,rittai,0.18181818181818182,True,0.18884902
3934,coffee_break_parts_similar201909_005,禁足,禁則,kinsoku,kinsoku,0.0,True,0.21590827
3935,coffee_break_parts_similar202009_001,サクセサー,作成者,sakusesaa,sakuseisha,0.21052631578947367,True,0.18778498
3937,coffee_break_parts_similar202009_003,世代,世帯,sedai,setai,0.2,True,0.3099391
3944,coffee_break_parts_similar202110_005,後段,放談,koudan,houdan,0.16666666666666666,True,0.14704145
3945,coffee_break_parts_similar200911_001,概要,内容,gaiyou,naiyou,0.16666666666666666,True,0.53091437
3946,coffee_break_parts_similar200911_002,界,会,kai,kai,0.0,True,0.19204792
3947,coffee_break_parts_similar200911_003,要綱,要項,youkou,youkou,0.0,True,0.5863415
3948,coffee_break_parts_similar200911_004,製作,制作,seisaku,seisaku,0.0,True,0.71343786
3950,coffee_break_parts_similar200911_006,診査,審査,shinsa,shinsa,0.0,True,0.18999043
3950,coffee_break_parts_similar200911_006,診,見,shin,ken,0.8571428571428571,True,0.17621556
3952,coffee_break_parts_similar200911_008,調達,争奪,choutatsu,soudatsu,0.35294117647058826,True,0.20307882
3953,coffee_break_parts_similar200911_009,動向,要綱,doukou,youkou,0.16666666666666666,True,0.2532458
3954,coffee_break_parts_similar200911_010,成否,制度,seihi,seido,0.4,True,0.2440251
3958,coffee_break_parts_similar201911_004,試算,示唆,shisan,shisa,0.18181818181818182,True,0.24608508
3959,coffee_break_parts_similar201911_005,ツイート,追悼,tsuiito,tsuitou,0.2857142857142857,True,0.3322167
3962,coffee_break_parts_similar201606_003,年金,燃費,nenkin,nenpi,0.36363636363636365,True,0.09993218
3963,coffee_break_parts_similar201606_004,集客,収穫,shuukyaku,shuukaku,0.11764705882352941,True,0.07196232
3965,coffee_break_parts_similar201606_006,恣意性,姿勢,shiisei,shisei,0.15384615384615385,True,0.0988811
3967,coffee_break_parts_similar201606_008,併合,変更,heigou,henkou,0.3333333333333333,True,0.20573609
3968,coffee_break_parts_similar201606_009,全体,接待,zentai,settai,0.3333333333333333,True,0.02463612
3973,coffee_break_parts_similar201209_004,国,急激,kuni,kyuugeki,0.8333333333333334,True,0.1281716
3976,coffee_break_parts_similar201209_007,照明,正面,shoumei,shoumen,0.14285714285714285,True,0.23588137
3978,coffee_break_parts_similar201209_009,問題,本体,mondai,hontai,0.3333333333333333,True,0.18359976
3978,coffee_break_parts_similar201209_009,姿勢,性,shisei,sei,0.6666666666666666,True,0.2531706
3980,coffee_break_parts_similar202301_001,兼務,勤務,kenmu,kinmu,0.2,True,0.47983605
3981,coffee_break_parts_similar202301_002,不休,普及,fukyuu,fukyuu,0.0,True,0.098428614
3981,coffee_break_parts_similar202301_002,休業,救急,kyuugyou,kyuukyuu,0.25,True,0.16768323
3982,coffee_break_parts_similar202301_003,都県,時計,token,tokei,0.2,True,0.02744465
3983,coffee_break_parts_similar202301_004,出稿,出向,shukkou,shukkou,0.0,True,0.29664594
3984,coffee_break_parts_similar202301_005,省令,奨励,shourei,shourei,0.0,True,0.2860308
3989,coffee_break_parts_similar202210_005,地域,次,chiiki,tsugi,0.9090909090909091,True,0.23402503
3990,coffee_break_parts_similar201407_001,ヴォー州,防臭,vooshuu,boushuu,0.2857142857142857,True,0.076885745
3992,coffee_break_parts_similar201407_003,盗聴,東京,touchou,toukyou,0.2857142857142857,True,0.082179815
3994,coffee_break_parts_similar201407_005,探査,炭素,tansa,tanso,0.2,True,0.3261469
3995,coffee_break_parts_similar201407_006,ニーズ,人数,niizu,ninzuu,0.36363636363636365,True,0.26830968
3996,coffee_break_parts_similar201407_007,方針,法制,houshin,housei,0.3076923076923077,True,0.4291787
3998,coffee_break_parts_similar201407_009,調査,事業者,chousa,jigyousha,0.6666666666666666,True,0.2648322
3999,coffee_break_parts_similar201407_010,よしと,予想,yoshito,yosou,0.6666666666666666,True,0.050567772
4004,coffee_break_parts_similar201712_005,後押し,踏襲,atooshi,toushuu,0.5714285714285714,True,0.22315574
4005,coffee_break_parts_similar201712_006,関連,慣例,kanren,kanrei,0.16666666666666666,True,0.16924457
4006,coffee_break_parts_similar201712_007,緩和,かわり,kanwa,kawari,0.5454545454545454,True,0.12709829
4008,coffee_break_parts_similar201712_009,税制,全盛,zeisei,zensei,0.16666666666666666,True,0.047849927
4009,coffee_break_parts_similar201712_010,係属,継続,keizoku,keizoku,0.0,True,0.19498467
4010,coffee_break_parts_similar202303_001,百姓,役所,hyakushou,yakusho,0.25,True,0.23802578
4011,coffee_break_parts_similar202303_002,対岸,大半,taigan,taihan,0.16666666666666666,True,0.194561
4011,coffee_break_parts_similar202303_002,火事,鍛冶,kaji,kaji,0.0,True,0.18860798
4014,coffee_break_parts_similar202303_005,るる,ルール,ruru,ruuru,0.2222222222222222,True,0.02944739
4017,coffee_break_parts_similar201402_003,理由,留意,riyuu,ryuui,0.4,True,0.13221899
4021,coffee_break_parts_similar201402_007,電極,婉曲,denkyoku,enkyoku,0.13333333333333333,True,0.13065922
4023,coffee_break_parts_similar201402_009,検討,建造,kentou,kenzou,0.16666666666666666,True,0.13646193
4025,coffee_break_parts_similar202403_001,橋頭堡,京都府,kyoutouho,kyoutofu,0.35294117647058826,True,-0.010022899
4029,coffee_break_parts_similar202403_005,柵,作,saku,saku,0.0,True,0.099737175
4031,coffee_break_parts_similar202202_002,マネー,まで,manee,made,0.4444444444444444,True,0.11963176
4032,coffee_break_parts_similar202202_003,中間,仲介,chuukan,chuukai,0.14285714285714285,True,0.23584689
4033,coffee_break_parts_similar202202_004,巡視,順守,junshi,junshu,0.16666666666666666,True,0.26797307
4034,coffee_break_parts_similar202202_005,飼養,使用,shiyou,shiyou,0.0,True,0.1324426
4036,coffee_break_parts_similar202102_002,折衝,セッション,sesshou,sesshon,0.14285714285714285,True,0.091311194
4037,coffee_break_parts_similar202102_003,カーブ,下部,kaabu,kabu,0.2222222222222222,True,0.18585089
4038,coffee_break_parts_similar202102_004,筋,推移,suji,suii,0.25,True,0.04286888
4039,coffee_break_parts_similar202102_005,旅程,量定,ryotei,ryoutei,0.15384615384615385,True,0.12995541
4047,coffee_break_parts_similar201501_008,帳簿,帳場,choubo,chouba,0.16666666666666666,True,0.31735536
4048,coffee_break_parts_similar201501_009,少子化,消費者,shoushika,shouhisha,0.3333333333333333,True,0.2036623
4049,coffee_break_parts_similar201501_010,再建,体験,saiken,taiken,0.16666666666666666,True,0.10842211
4050,coffee_break_parts_similar200812_001,対米,大抵,taibei,taitei,0.16666666666666666,True,0.08295946
4051,coffee_break_parts_similar200812_002,自己,事故,jiko,jiko,0.0,True,0.19458976
4051,coffee_break_parts_similar200812_002,認知,認識,ninchi,ninshiki,0.42857142857142855,True,0.39127257
4052,coffee_break_parts_similar200812_003,司令部,政府,shireibu,seifu,0.6153846153846154,True,0.41762552
4054,coffee_break_parts_similar200812_005,本土,北部,hondo,hokubu,0.7272727272727273,True,0.4779119
4055,coffee_break_parts_similar200812_006,変遷,訂正,hensen,teisei,0.5,True,0.13882224
4058,coffee_break_parts_similar200812_009,比率,技術,hiritsu,gijutsu,0.42857142857142855,True,0.15672997
4059,coffee_break_parts_similar200812_010,公募,工法,koubo,kouhou,0.36363636363636365,True,0.18136807
4063,coffee_break_parts_similar201807_004,宿痾,圧縮,shukua,asshuku,0.46153846153846156,True,0.010588793
4064,coffee_break_parts_similar201807_005,物流,普通,butsuryuu,futsuu,0.5333333333333333,True,0.0704453
4066,coffee_break_parts_similar201807_007,スタンドアローン,スタンダード,sutandoaroon,sutandaado,0.36363636363636365,True,0.2086987
4067,coffee_break_parts_similar201807_008,軍師,文士,gunshi,bunshi,0.16666666666666666,True,0.3085267
4069,coffee_break_parts_similar201807_010,制動,精度,seidou,seido,0.18181818181818182,True,0.2921803
4072,coffee_break_parts_similar201804_003,逆風,ギャップ,gyakufuu,gyappu,0.5714285714285714,True,0.15283662
4075,coffee_break_parts_similar201804_006,脱出,ダッシュ,dasshutsu,dasshu,0.4,True,0.22943676
4077,coffee_break_parts_similar201804_008,政治,成人,seiji,seijin,0.18181818181818182,True,0.113321155
4078,coffee_break_parts_similar201804_009,証左,照査,shousa,shousa,0.0,True,0.19065648
4082,coffee_break_parts_similar201704_003,窮乏,糾合,kyuubou,kyuugou,0.14285714285714285,True,0.34635335
4084,coffee_break_parts_similar201704_005,意向,移行,ikou,ikou,0.0,True,0.23776464
4089,coffee_break_parts_similar201704_010,総会,紹介,soukai,shoukai,0.15384615384615385,True,0.12730603
4090,coffee_break_parts_similar201109_001,風評,不評,fuuhyou,fuhyou,0.15384615384615385,True,0.23720376
4094,coffee_break_parts_similar201109_005,経過,計画,keika,keikaku,0.3333333333333333,True,0.20164828
4095,coffee_break_parts_similar201109_006,認定,日程,nintei,nittei,0.16666666666666666,True,0.18008137
4096,coffee_break_parts_similar201109_007,通年,通念,tsuunen,tsuunen,0.0,True,0.14205222
4099,coffee_break_parts_similar201109_010,経路,敬語,keiro,keigo,0.2,True,0.0015120117
4100,coffee_break_parts_similar202302_001,講釈,耕作,koushaku,kousaku,0.13333333333333333,True,0.14336003
4102,coffee_break_parts_similar202302_003,手交,首肯,shukou,shukou,0.0,True,0.2256522
4104,coffee_break_parts_similar202302_005,射程,下手,shatei,heta,0.8,True,0.14005812
4107,coffee_break_parts_similar200801_003,相対,総体,soutai,soutai,0.0,True,0.22476135
4108,coffee_break_parts_similar200801_004,解党,回答,kaitou,kaitou,0.0,True,0.11840184
4109,coffee_break_parts_similar200801_005,転嫁,転化,tenka,tenka,0.0,True,0.35239586
4110,coffee_break_parts_similar200801_006,逃避,投資,touhi,toushi,0.18181818181818182,True,0.23437199
4111,coffee_break_parts_similar200801_007,不朽,給油,fukyuu,kyuuyu,0.6666666666666666,True,0.02587387
4112,coffee_break_parts_similar200801_008,退任,退院,tainin,taiin,0.18181818181818182,True,0.21482244
4115,coffee_break_parts_similar200408_001,証取,商取,shoutori,shoutori,0.0,True,0.1880729
4116,coffee_break_parts_similar200408_002,裁定,最低,saitei,saitei,0.0,True,0.13906056
4117,coffee_break_parts_similar200408_003,修了,終了,shuuryou,shuuryou,0.0,True,0.33817747
4118,coffee_break_parts_similar200408_004,所期,初期,shoki,shoki,0.0,True,0.15730909
4119,coffee_break_parts_similar200408_005,臨む,望む,nozomu,nozomu,0.0,True,0.55301714
4121,coffee_break_parts_similar200408_007,更正,構成,kousei,kousei,0.0,True,0.18163423
4127,coffee_break_parts_similar201208_003,需要,事業,juyou,jigyou,0.36363636363636365,True,0.40808737
4130,coffee_break_parts_similar201208_006,忙殺,考察,bousatsu,kousatsu,0.125,True,0.1105257
4131,coffee_break_parts_similar201208_007,刈り込み,駆け込み,karikomi,kakekomi,0.25,True,0.06766574
4132,coffee_break_parts_similar201208_008,排除,配慮,haijo,hairyo,0.36363636363636365,True,0.33792445
4133,coffee_break_parts_similar201208_009,担務,ターム,tanmu,taamu,0.2,True,0.0757406
4134,coffee_break_parts_similar201208_010,条項,動向,joukou,doukou,0.16666666666666666,True,0.30993167
4136,coffee_break_parts_similar200704_002,被用者,使用者,hiyousha,shiyousha,0.11764705882352941,True,0.44717813
4136,coffee_break_parts_similar200704_002,被用者,事業者,hiyousha,jigyousha,0.23529411764705882,True,0.45916286
4138,coffee_break_parts_similar200704_004,移動体,動態,idoutai,doutai,0.15384615384615385,True,0.269252
4139,coffee_break_parts_similar200704_005,開設,解説,kaisetsu,kaisetsu,0.0,True,0.27744064
4140,coffee_break_parts_similar200704_006,披露,議論,hirou,giron,0.4,True,0.18505313
4143,coffee_break_parts_similar200704_009,支配,シェア,shihai,shiea,0.36363636363636365,True,0.18182383
4144,coffee_break_parts_similar200704_010,賞与,所要,shouyo,shoyou,0.3333333333333333,True,0.19388486
4145,coffee_break_parts_similar201007_001,顧問,本,komon,hon,0.75,True,0.1237209
4150,coffee_break_parts_similar201007_006,情報,動向,jouhou,doukou,0.3333333333333333,True,0.40638483
4151,coffee_break_parts_similar201007_007,地層,基礎,chisou,kiso,0.6,True,0.18631853
4152,coffee_break_parts_similar201007_008,同期,同,douki,dou,0.5,True,0.38085368
4155,coffee_break_parts_similar202111_001,相場,蕎麦,souba,soba,0.2222222222222222,True,0.06512827
4158,coffee_break_parts_similar202111_004,進水,浸水,shinsui,shinsui,0.0,True,0.19147861
4159,coffee_break_parts_similar202111_005,公知,高知,kouchi,kouchi,0.0,True,0.09942285
4160,coffee_break_parts_similar202206_001,done,断,done,dan,0.5714285714285714,True,0.11418156
4163,coffee_break_parts_similar202206_004,帯域,待機,taiiki,taiki,0.18181818181818182,True,0.1615798
4164,coffee_break_parts_similar202206_005,受容,需要,juyou,juyou,0.0,True,0.11816029
4165,coffee_break_parts_similar201103_001,議決,事実,giketsu,jijitsu,0.42857142857142855,True,0.26174363
4168,coffee_break_parts_similar201103_004,ショック,職,shokku,shoku,0.18181818181818182,True,0.082560204
4170,coffee_break_parts_similar201103_006,記載,規制,kisai,kisei,0.2,True,0.23251374
4171,coffee_break_parts_similar201103_007,徴取,聴取,choushu,choushu,0.0,True,0.36106956
4172,coffee_break_parts_similar201103_008,企図,期待,kito,kitai,0.4444444444444444,True,0.26951987
4173,coffee_break_parts_similar201103_009,連帯,連携,rentai,renkei,0.3333333333333333,True,0.25307038
4174,coffee_break_parts_similar201103_010,本部,多く,honbu,ooku,0.6666666666666666,True,0.19059967
4175,coffee_break_parts_similar200511_001,準用,重要,junyou,juuyou,0.16666666666666666,True,0.15306534
4177,coffee_break_parts_similar200511_003,貸借,対策,taishaku,taisaku,0.13333333333333333,True,0.11292606
4178,coffee_break_parts_similar200511_004,帰納,機能,kinou,kinou,0.0,True,0.073314495
4180,coffee_break_parts_similar200511_006,培養,バイオ,baiyou,baio,0.4,True,0.46092236
4183,coffee_break_parts_similar200511_009,隣接,民設,rinsetsu,minsetsu,0.125,True,0.29392144
